sent_id	sentence	entity	uri
1209	Hal itu disampaikan Obama ketika memberikan sambutan dalam Konferensi Tingkat Tinggi (KTT) AS-ASEAN di Sunnylands, California, Selasa (16/2/2016) pagi WIB.	ASEAN	http://www.wikidata.org/entity/Q7768
1209	Hal itu disampaikan Obama ketika memberikan sambutan dalam Konferensi Tingkat Tinggi (KTT) AS-ASEAN di Sunnylands, California, Selasa (16/2/2016) pagi WIB.	Sunnylands	http://www.wikidata.org/entity/Q7640821
1209	Hal itu disampaikan Obama ketika memberikan sambutan dalam Konferensi Tingkat Tinggi (KTT) AS-ASEAN di Sunnylands, California, Selasa (16/2/2016) pagi WIB.	California	http://www.wikidata.org/entity/Q99
602	Telkom akan melakukan RUPS pada 30 Juli 2004 yang selain melaporkan kinerja 2003 juga akan meminta persetujuan untuk pemecahan nilai nominal saham atau stock split 1 : 2.	Telkom	http://www.wikidata.org/entity/Q2305438
443	Dengan kondisi seperti ini laga Federer kontra Roddick akan menentukan siapa yang akan memimpin klasemen Grup Merah.	Federer	http://www.wikidata.org/entity/Q1426
443	Dengan kondisi seperti ini laga Federer kontra Roddick akan menentukan siapa yang akan memimpin klasemen Grup Merah.	Roddick	http://www.wikidata.org/entity/Q54584
211	"City jauh lebih kuat daripada Chelsea, sementara kami tidak seakurat saat melawan Chelsea," tambahnya.	City	http://www.wikidata.org/entity/Q50602
211	"City jauh lebih kuat daripada Chelsea, sementara kami tidak seakurat saat melawan Chelsea," tambahnya.	Chelsea	http://www.wikidata.org/entity/Q9616
211	"City jauh lebih kuat daripada Chelsea, sementara kami tidak seakurat saat melawan Chelsea," tambahnya.	Chelsea	http://www.wikidata.org/entity/Q9616
844	Letak geografis destinasi wisata tersebut yang sebagian besar berada di wilayah konservasi Taman Nasional Alas Purwo, Tanam Nasional Meru Betiri dan Taman Wisata Alam Ijen memang perlu sentuhan khusus dengan melibatkan kerjasama lintas stake holder.	Taman Nasional Alas Purwo	http://www.wikidata.org/entity/Q678744
844	Letak geografis destinasi wisata tersebut yang sebagian besar berada di wilayah konservasi Taman Nasional Alas Purwo, Tanam Nasional Meru Betiri dan Taman Wisata Alam Ijen memang perlu sentuhan khusus dengan melibatkan kerjasama lintas stake holder.	Tanam Nasional Meru Betiri	http://www.wikidata.org/entity/Q1249731
1963	"Saya belum melihat lagi (dari tayangan televisi), tapi penaltinya terasa sangat lunak," lanjutnya dikutip dari manchestereveningnews.	manchestereveningnews	http://www.wikidata.org/entity/Q3070672
1338	Namun bagi Rafael Nadal, apabila orang-orang menganggap petenis itu sudah habis, maka itu sama saja tidak menghormati Federer.	Rafael Nadal	http://www.wikidata.org/entity/Q10132
1338	Namun bagi Rafael Nadal, apabila orang-orang menganggap petenis itu sudah habis, maka itu sama saja tidak menghormati Federer.	Federer	http://www.wikidata.org/entity/Q1426
220	Hendrawan juga menyebut menteri yang bikin gaduh kabinet juga layak direshuffle.	Hendrawan	http://www.wikidata.org/entity/Q17410575
1817	Di posisi tiga, Arsenal sementara ini unggul empat poin dari Manchester City dan lima angka dari Manchester United di posisi empat-lima.	Arsenal	http://www.wikidata.org/entity/Q9617
1817	Di posisi tiga, Arsenal sementara ini unggul empat poin dari Manchester City dan lima angka dari Manchester United di posisi empat-lima.	Manchester City	http://www.wikidata.org/entity/Q50602
1817	Di posisi tiga, Arsenal sementara ini unggul empat poin dari Manchester City dan lima angka dari Manchester United di posisi empat-lima.	Manchester United	http://www.wikidata.org/entity/Q18656
319	"Pada akhirnya, meraih kemenangan kedua musim ini rasanya begitu luar biasa," kata Rio.	Rio	http://www.wikidata.org/entity/Q981543
472	Disney bahkan kabarnya bersedia mencocokkan jadwal Depp di film ' Pirates ' lainnya apabila ia setuju memerankan Dr.	Disney	http://www.wikidata.org/entity/Q7414
472	Disney bahkan kabarnya bersedia mencocokkan jadwal Depp di film ' Pirates ' lainnya apabila ia setuju memerankan Dr.	Depp	http://www.wikidata.org/entity/Q37175
163	"Kalau nama Mega sudah disebut sejak awal, kita yakin nanti forum kongres akan memilih Megawati secara aklamasi," tuturnya.	Mega	http://www.wikidata.org/entity/Q76179
163	"Kalau nama Mega sudah disebut sejak awal, kita yakin nanti forum kongres akan memilih Megawati secara aklamasi," tuturnya.	Megawati	http://www.wikidata.org/entity/Q76179
1372	Kebetulan saya berlangganan koran Bola dan Suara Pembaharuan, yang mana Samsung penah mengiklankan di koran tersebut.	Samsung	http://www.wikidata.org/entity/Q20718
500	"Kami seharusnya mencetak gol lebih dulu, tapi sayangnya kami tidak melakukan hal itu dan City yang membuka skor.	City	http://www.wikidata.org/entity/Q50602
811	"Kalau ada komunikasi pihak Istana dengan PAN, langsung antara presiden dan Ketum.	Istana	https://www.wikidata.org/wiki/Q3318231
811	"Kalau ada komunikasi pihak Istana dengan PAN, langsung antara presiden dan Ketum.	PAN	http://www.wikidata.org/entity/Q2434365
1441	Pada pertemuan pertama dengan Manchester " The Citizens " City di Parc des Princes, Kamis (7/4/2016) dinihari WIB, mereka harus puas dengan hasil imbang.	Manchester " The Citizens " City	http://www.wikidata.org/entity/Q50602
1441	Pada pertemuan pertama dengan Manchester " The Citizens " City di Parc des Princes, Kamis (7/4/2016) dinihari WIB, mereka harus puas dengan hasil imbang.	Parc des Princes	http://www.wikidata.org/entity/Q193431
1144	Semenit setelahnya Schuerrle nyaris menjauhkan keunggulan timnya andaikan sepakan mendatarnya tak sempurna ditangkap oleh Navas.	Schuerrle	http://www.wikidata.org/entity/Q58377
1144	Semenit setelahnya Schuerrle nyaris menjauhkan keunggulan timnya andaikan sepakan mendatarnya tak sempurna ditangkap oleh Navas.	Navas	http://www.wikidata.org/entity/Q969423
629	Samjian, Pengemudi Big Bird yang telah bekarya selama 32 tahun berharap Blue Bird terus meningkatkan pelayanannya.	Big Bird	http://www.wikidata.org/entity/Q115568848
629	Samjian, Pengemudi Big Bird yang telah bekarya selama 32 tahun berharap Blue Bird terus meningkatkan pelayanannya.	Blue Bird	http://www.wikidata.org/entity/Q114556753
716	Protes ini disertai dengan laporan serta pengaduan ke sejumlah pihak seperti Polda Metro Jaya dan Dishub DKI.	Polda Metro Jaya	http://www.wikidata.org/entity/Q12490960
716	Protes ini disertai dengan laporan serta pengaduan ke sejumlah pihak seperti Polda Metro Jaya dan Dishub DKI.	DKI	http://www.wikidata.org/entity/Q3630
1650	Kemenangan pertama Klopp adalah pada 31 Oktober 2010 saat Dortmund mengalahkan Mainz dengan skor 2-0.	Klopp	http://www.wikidata.org/entity/Q83106
1650	Kemenangan pertama Klopp adalah pada 31 Oktober 2010 saat Dortmund mengalahkan Mainz dengan skor 2-0.	Dortmund	http://www.wikidata.org/entity/Q41420
1650	Kemenangan pertama Klopp adalah pada 31 Oktober 2010 saat Dortmund mengalahkan Mainz dengan skor 2-0.	Mainz	http://www.wikidata.org/entity/Q105254
42	Menteri Badan Usaha Milik Negara (BUMN) Rini Soemarno menegaskan salah satu upaya pemerintah menstabilkan nilai tukar rupiah terhadap dolar AS dalam jangka panjang adalah mengurangi ketergantungan impor.	Badan Usaha Milik Negara	http://www.wikidata.org/entity/Q270791
42	Menteri Badan Usaha Milik Negara (BUMN) Rini Soemarno menegaskan salah satu upaya pemerintah menstabilkan nilai tukar rupiah terhadap dolar AS dalam jangka panjang adalah mengurangi ketergantungan impor.	BUMN	http://www.wikidata.org/entity/Q270791
42	Menteri Badan Usaha Milik Negara (BUMN) Rini Soemarno menegaskan salah satu upaya pemerintah menstabilkan nilai tukar rupiah terhadap dolar AS dalam jangka panjang adalah mengurangi ketergantungan impor.	Rini Soemarno	http://www.wikidata.org/entity/Q6856490
42	Menteri Badan Usaha Milik Negara (BUMN) Rini Soemarno menegaskan salah satu upaya pemerintah menstabilkan nilai tukar rupiah terhadap dolar AS dalam jangka panjang adalah mengurangi ketergantungan impor.	AS	http://www.wikidata.org/entity/Q30
563	Dortmund-Melawan Borussia Dortmund tak akan jadi alasan bagi Juergen Klopp untuk menahan emosinya.	Dortmund	http://www.wikidata.org/entity/Q1295
563	Dortmund-Melawan Borussia Dortmund tak akan jadi alasan bagi Juergen Klopp untuk menahan emosinya.	Borussia Dortmund	http://www.wikidata.org/entity/Q41420
563	Dortmund-Melawan Borussia Dortmund tak akan jadi alasan bagi Juergen Klopp untuk menahan emosinya.	Juergen Klopp	http://www.wikidata.org/entity/Q83106
452	Pihak Kemenhub juga tidak mempermasalahkan kendaraan pribadi dijadikan sebagai transportasi umum asalkan memiliki SIM A umum dan membayarkan pajaknya kepada pemerintah.	Kemenhub	http://www.wikidata.org/entity/Q6867637
1674	Jokowi mewanti-wanti jangan sampai uang bantuan tidak digunakan untuk membeli pulsa.	Jokowi	http://www.wikidata.org/entity/Q3318231
588	Dortmund juga memenangi empat laga terakhir di Liga Europa, termasuk saat menghantam Tottenham Hotspur dengan aggregat 5-1 di babak 16 besar.	Dortmund	http://www.wikidata.org/entity/Q41420
588	Dortmund juga memenangi empat laga terakhir di Liga Europa, termasuk saat menghantam Tottenham Hotspur dengan aggregat 5-1 di babak 16 besar.	Tottenham Hotspur	http://www.wikidata.org/entity/Q18741
1055	Di partai, Ledia adalah Ketua Bidang Ketenagakerjaan, Petani dan Nelayan DPP PKS.	Ledia	http://www.wikidata.org/entity/Q31173931
1055	Di partai, Ledia adalah Ketua Bidang Ketenagakerjaan, Petani dan Nelayan DPP PKS.	PKS	http://www.wikidata.org/entity/Q1511101
1951	Mantan Rektor UGM ini mengatakan, Wakil Presiden Jusuf Kalla (JK) juga sudah pernah merespons masalah ini.	UGM	http://www.wikidata.org/entity/Q1145992
1951	Mantan Rektor UGM ini mengatakan, Wakil Presiden Jusuf Kalla (JK) juga sudah pernah merespons masalah ini.	Jusuf Kalla	http://www.wikidata.org/entity/Q76354
1951	Mantan Rektor UGM ini mengatakan, Wakil Presiden Jusuf Kalla (JK) juga sudah pernah merespons masalah ini.	JK	http://www.wikidata.org/entity/Q76354
1962	Bintang Disney Ashley Tisdale pun bisa tampak feminin dengan gaun tie dye one shoulder-nya.	Disney	http://www.wikidata.org/entity/Q7414
1962	Bintang Disney Ashley Tisdale pun bisa tampak feminin dengan gaun tie dye one shoulder-nya.	Ashley Tisdale	http://www.wikidata.org/entity/Q7414
670	Hanya saja, PSG kala itu menurunkan Edinson Cavani sebagai penyerang sayap kiri, yang biasanya ditempati Lucas Moura.	PSG	http://www.wikidata.org/entity/Q483020
670	Hanya saja, PSG kala itu menurunkan Edinson Cavani sebagai penyerang sayap kiri, yang biasanya ditempati Lucas Moura.	Edinson Cavani	http://www.wikidata.org/entity/Q167790
670	Hanya saja, PSG kala itu menurunkan Edinson Cavani sebagai penyerang sayap kiri, yang biasanya ditempati Lucas Moura.	Lucas Moura	http://www.wikidata.org/entity/Q312886
1493	Sebelumnya, wacana mendukung Wali Kota Surabaya Tri Rismaharini maju di Pilgub DKI sudah santer terdengar di kalangan PDIP DKI Jakarta.	Surabaya	http://www.wikidata.org/entity/Q11462
1493	Sebelumnya, wacana mendukung Wali Kota Surabaya Tri Rismaharini maju di Pilgub DKI sudah santer terdengar di kalangan PDIP DKI Jakarta.	Tri Rismaharini	http://www.wikidata.org/entity/Q11462
1493	Sebelumnya, wacana mendukung Wali Kota Surabaya Tri Rismaharini maju di Pilgub DKI sudah santer terdengar di kalangan PDIP DKI Jakarta.	DKI	http://www.wikidata.org/entity/Q3630
1493	Sebelumnya, wacana mendukung Wali Kota Surabaya Tri Rismaharini maju di Pilgub DKI sudah santer terdengar di kalangan PDIP DKI Jakarta.	PDIP	http://www.wikidata.org/entity/Q1186306
1493	Sebelumnya, wacana mendukung Wali Kota Surabaya Tri Rismaharini maju di Pilgub DKI sudah santer terdengar di kalangan PDIP DKI Jakarta.	DKI Jakarta	http://www.wikidata.org/entity/Q1186306
1773	Adapun fungsinya, yaitu mengawasi kinerja Polri agar tetap profesional dan mandiri serta menilai kinerja dan integritas anggota dan pejabat Polri yang sesuai UU.	Polri	http://www.wikidata.org/entity/Q3103954
1773	Adapun fungsinya, yaitu mengawasi kinerja Polri agar tetap profesional dan mandiri serta menilai kinerja dan integritas anggota dan pejabat Polri yang sesuai UU.	Polri	http://www.wikidata.org/entity/Q3103954
2091	Untuk diketahui, Kota Tarakan ini dulunya masih tergabung dengan Provinsi Kalimantan Timur, dari baru mekar menjadi Ibu Kota Provinsi Kalimantan Utara pada 25 Oktober 2012.	Tarakan	http://www.wikidata.org/entity/Q14501
2091	Untuk diketahui, Kota Tarakan ini dulunya masih tergabung dengan Provinsi Kalimantan Timur, dari baru mekar menjadi Ibu Kota Provinsi Kalimantan Utara pada 25 Oktober 2012.	Kalimantan Timur	http://www.wikidata.org/entity/Q3899
2091	Untuk diketahui, Kota Tarakan ini dulunya masih tergabung dengan Provinsi Kalimantan Timur, dari baru mekar menjadi Ibu Kota Provinsi Kalimantan Utara pada 25 Oktober 2012.	Kalimantan Utara	http://www.wikidata.org/entity/Q3903
190	"Iya, benar," ujar salah seorang staf Indofood saat dikonfirmasi detikFinance, mengenai kabar tersebut, Senin (22/6/2009).	Indofood	http://www.wikidata.org/entity/Q3930665
190	"Iya, benar," ujar salah seorang staf Indofood saat dikonfirmasi detikFinance, mengenai kabar tersebut, Senin (22/6/2009).	detikFinance	http://www.wikidata.org/entity/Q12481355
1564	Mantan Dekan Fakultas Ekonomi Universitas Indonesia ini mengatakan, pihaknya akan segera berkoordinasi dengan regulator lain untuk merumuskan kebijakan penampungan serta pemanfaatan dana repatriasi yang akan masuk tersebut.	Fakultas Ekonomi Universitas Indonesia	https://www.wikidata.org/wiki/Q12482734
616	Sejumlah perusahaan terbuka seperti PT Indofood Sukses Makmur Tbk dan PT Bank Danamon Indonesia Tbk, juga telah mengumumkan pengurangan karyawannya dengan alasan efisiensi ditengah memburuknya situasi ekonomi.	PT Indofood Sukses Makmur Tbk	http://www.wikidata.org/entity/Q3930665
616	Sejumlah perusahaan terbuka seperti PT Indofood Sukses Makmur Tbk dan PT Bank Danamon Indonesia Tbk, juga telah mengumumkan pengurangan karyawannya dengan alasan efisiensi ditengah memburuknya situasi ekonomi.	PT Bank Danamon Indonesia Tbk	http://www.wikidata.org/entity/Q4855913
1400	Lalu siapa gerangan parpol pendukung Jokowi yang ingin merebut kursi Kemendes dari PKB? Menteri	Jokowi	http://www.wikidata.org/entity/Q3318231
1400	Lalu siapa gerangan parpol pendukung Jokowi yang ingin merebut kursi Kemendes dari PKB? Menteri	Kemendes	http://www.wikidata.org/entity/Q11049125
1400	Lalu siapa gerangan parpol pendukung Jokowi yang ingin merebut kursi Kemendes dari PKB? Menteri	PKB	http://www.wikidata.org/entity/Q1257317
1332	Wolfsburg-Gelandang VfL Wolfsburg, Julian Draxler, mengingatkan timnya untuk tidak terbawa suasana hanya karena mereka baru menang 2-0 atas Real Madrid.	Wolfsburg	http://www.wikidata.org/entity/Q101859
1332	Wolfsburg-Gelandang VfL Wolfsburg, Julian Draxler, mengingatkan timnya untuk tidak terbawa suasana hanya karena mereka baru menang 2-0 atas Real Madrid.	VfL Wolfsburg	http://www.wikidata.org/entity/Q101859
1332	Wolfsburg-Gelandang VfL Wolfsburg, Julian Draxler, mengingatkan timnya untuk tidak terbawa suasana hanya karena mereka baru menang 2-0 atas Real Madrid.	Julian Draxler	http://www.wikidata.org/entity/Q315697
1332	Wolfsburg-Gelandang VfL Wolfsburg, Julian Draxler, mengingatkan timnya untuk tidak terbawa suasana hanya karena mereka baru menang 2-0 atas Real Madrid.	Real Madrid	http://www.wikidata.org/entity/Q8682
384	Satu ganda putra lagi ada Angga Pratama/Ricky Karanda Suwardi yang akan berhadapan dengan Chai Biao/Hong Wei, China.	Angga Pratama	http://www.wikidata.org/entity/Q528932
384	Satu ganda putra lagi ada Angga Pratama/Ricky Karanda Suwardi yang akan berhadapan dengan Chai Biao/Hong Wei, China.	Ricky Karanda Suwardi	http://www.wikidata.org/entity/Q2151710
384	Satu ganda putra lagi ada Angga Pratama/Ricky Karanda Suwardi yang akan berhadapan dengan Chai Biao/Hong Wei, China.	Chai Biao	http://www.wikidata.org/entity/Q463222
384	Satu ganda putra lagi ada Angga Pratama/Ricky Karanda Suwardi yang akan berhadapan dengan Chai Biao/Hong Wei, China.	Hong Wei	http://www.wikidata.org/entity/Q1627009
384	Satu ganda putra lagi ada Angga Pratama/Ricky Karanda Suwardi yang akan berhadapan dengan Chai Biao/Hong Wei, China.	China	http://www.wikidata.org/entity/Q148
1934	"Kami yakin presiden akan arif dan senantiasa menghargai PKB," kata Karding, Senin (4/4) kemarin.	PKB	http://www.wikidata.org/entity/Q1257317
1934	"Kami yakin presiden akan arif dan senantiasa menghargai PKB," kata Karding, Senin (4/4) kemarin.	Karding	http://www.wikidata.org/entity/Q16162333
722	Johan menyebut, usai pertemuan dengan Romi dkk yang mewakili kepengurusan Bandung, Jokowi memang sempat menyampaikan akan hadir di Muktamar.	Johan	http://www.wikidata.org/entity/Q19737685
722	Johan menyebut, usai pertemuan dengan Romi dkk yang mewakili kepengurusan Bandung, Jokowi memang sempat menyampaikan akan hadir di Muktamar.	Romi	https://www.wikidata.org/wiki/Q16188439
722	Johan menyebut, usai pertemuan dengan Romi dkk yang mewakili kepengurusan Bandung, Jokowi memang sempat menyampaikan akan hadir di Muktamar.	Bandung	http://www.wikidata.org/entity/Q10389
722	Johan menyebut, usai pertemuan dengan Romi dkk yang mewakili kepengurusan Bandung, Jokowi memang sempat menyampaikan akan hadir di Muktamar.	Jokowi	http://www.wikidata.org/entity/Q3318231
2040	Namun isu tersebut makin menguat usai Ketua Majelis Pertimbangan Partai (MPP) PAN dilantik Jokowi menjadi Ketua Komite Ekonomi dan Industri Nasional (KEIN) meski lembaga ini bukan bagian dari kabinet.	PAN	http://www.wikidata.org/entity/Q2434365
2040	Namun isu tersebut makin menguat usai Ketua Majelis Pertimbangan Partai (MPP) PAN dilantik Jokowi menjadi Ketua Komite Ekonomi dan Industri Nasional (KEIN) meski lembaga ini bukan bagian dari kabinet.	Jokowi	http://www.wikidata.org/entity/Q3318231
1453	Bagi saya, Affleck cukup berhasil membawa citranya sendiri sebagai Ksatria Kota Gotham.	Affleck	http://www.wikidata.org/entity/Q483118
1453	Bagi saya, Affleck cukup berhasil membawa citranya sendiri sebagai Ksatria Kota Gotham.	Kota Gotham	http://www.wikidata.org/entity/Q732858
